υπόκριση	i p o k ɾ i s i
εμπρόα	e m b r o a
κάνά	k a n a
καλιαρντά	k a ʎ a r d a
βποκλεισμένου	v p o k l i z m e n u
κεντώ	c e n t o
ξύνεται	k i n e t e
μεσαιωνικήά	m e s e o n i c i a
χαράζά	x a r a z a
χορέψτί	x o ɾ e p s t i
άυγγραφέως	a i ŋ ɣ r a f e o s
δσχυρισμός	ð s ç i ɾ i z m o s
άυνοδών	a i n o ð o n
τυγκινημένοι	t i ŋ ɟ i n i m e n i
ιιτάνων	i i t a n o n
ώροσβλέπω	o ɾ o s v l e p o
ύυγχαρητήρια	i i ŋ x a ɾ i t i ɾ i a
πμασταν	p m a s t a n
ζηστεύω	z i s t e v o
μάτω	m a t o
δυθισμένων	ð i θ i z m e n o n
υναγκάστηκα	i n a ŋ ɡ a s t i k a
καλύψειώ	k a l i p s i o
βίστεψε	v i s t e p s e
ύορδή	i o ɾ ð i
μουνέ	m u n e
κλέψύ	k l e p s u
τομφόλυγα	t o ɱ f o l i ɣ a
ύύσω	i i s o
ορεστιάδϊ	o ɾ e s t i a ð i
ιιτάνα	i i t a n a
καλοκαιρινόέ	k a l o c e ɾ i n o e
φόρειος	f o ɾ i o s
ύιλολογίες	i i l o l o ʝ i e s
ταρακάμψεις	t a ɾ a k a m p s i s
ἀνάπλι	a n a p l i
ύρησμένος	i ɾ i z m e n o s
φτενό	f t e n o
φερολίνο	f e r o l i n o
βαίμονας	v ɛ m ɔ n a s
έντρομοζ	e n d ɾ o m o z
ώλιμμένου	o l i m e n u
νεκροκεφαλϊ	n e k ɾ o c e f a l i
δσέκαρα	ð s e k a ɾ a
ήβρις	i v ɾ i s
εναντίοω	e n a n d i o o
ήυγκρουόμενα	i i ŋ ɡ r u o m e n a
κινεζικθ	c i n e z i k θ
σποτράπηκε	s p o t ɾ a p i c e
ιρόβλημα	i r ɔ v l i m a
ευσεβήθ	e f s e v i θ
έχειί	e ç i i
ύόροι	i o r i
γούσταρμ	ɣ u s t a ɾ m
σραγκφούρτη	s r a ŋ k f u r t i
κιμωλίχ	c i m o l i x
ζπόδειξε	z p o ð i k s e
ύρε	i ɾ e
μήνυμα	m i n i m a
έραψῶ	e ɾ a p s o
ἐποκυήματα	e p o c i i m a t a
ἀνθεστηρίων	a n θ e s t i ɾ i o n
καπνίζπ	k a p n i z p
κοριτσιώζ	k o ɾ i t s ç o z
δοντίκι	ð o n d i c i
ήίεση	i i e s i
ξγανακτισμένων	k ɣ a n a k t i z m e n o n
υυνεχάρη	i i n e x a r i
μέδουσε	m e̞ ð u s e
καραβάνι	k a ɾ a v a n i
κοίτπ	c i t p
καλομαθημένεώ	k a l o m a θ i m e n e o
ήαβών	i a v o n
λράζω	l r a z o
έων	e o n
προσκρούω	p r o s k r u o
αιγόκερωε	e ɣ o c e ɾ o e
δαρακείμενους	ð a ɾ a c i m e n u s
είστπ	i s t p
εξώστηπ	e k s o s t i p
ἀίγουρος	a i ɣ u ɾ o s
ωτέλλα	o t e l a
εναντίολ	e n a n d i o l
ύλίνθοι	i l i n θ i
ήκύλα	i c i l a
σβήνη	z v i n i
ἀαιριάζω	a e r ʝ a z o
φλύσιμο	f l i s i m o
λαρελότο	l a ɾ e l o t o
άυνουσία	a i n u s i a
κυριακξ	c i r ʝ a c x
ύαντρεμένες	i a n d ɾ e m e n e s
είχαμκ	i x a m k
ωεκαεννέα	o e k a e n e a
εψέα	e p s e a
κίμωλς	c i m o l s
χοντρόώ	x o n d ɾ o o
ἐκακος	e k a k o s
χρόνοώ	x ɾ o n o o
ηπασχολῶ	i p a s x o l o
άσογλάνι	a s o ɣ l a n i
άτρίβω	a t ɾ i v o
ασίτσα	a s i t s a
ψνέπαφος	p n e p a f o s
ελεύθεροέ	e l e f θ e r o e
ζντίγκουα	z n t i ɡ w a
δξιοσημείωτο	ð k s i o s i m i o t o
λευτεραγωνιστές	l e f t e r a ɣ o n i s t e s
κουρελιάστηκζ	k u ɾ e ʎ a s t i k z
λποκρίνομαι	l p o k ɾ i n o m e
κακογαμημένεέ	k a k o ɣ a m i m e n e e
ιιστεύω	i i s t e v o
αριμμένη	a r i m e n i
ηλησιάζομαι	i l i s i a z o m e
λευκούς	l e f k u s
μπερδεύά	b e ɾ ð e v a
ένρινοι	e n r i n i
ίιπών	i i p o n
ίποκλεισμένοι	i p o k l i z m e n i
εγκαταλείπη	e ŋ ɡ a t a l i p i
θαραβάλομε	θ a ɾ a v a l o m e
ιιπλασιάζομαι	i i p l a s i a z o m e
άγανακτισμένο	a ɣ a n a k t i z m e n o
καταιγίδωζ	k a t e ʝ i ð o z
φορτή	f ɔ ɾ t i
ήνανάς	i n a n a s
πύσουν	p i s u n
μεταπτώσειῶ	m e t a p t o s i o
ήινακοθήκη	i i n a k o θ i c i
σοφοί	s o f i
θυνεχάρησαν	θ i n e x a ɾ i s a n
κομμένελ	k o m e n e l
χοντρλ	x o n d ɾ l
ζκρούσθην	z k r u s θ i n
ήσεβους	i s e v u s
ζαύμα	z a v m a
ἀημένης	a s i m e n i s
ψτάνη	p t a n i
ξυπημένους	k i p i m e n u s
αόρειος	a o ɾ i o s
ιιτ	i s i t
βκληρός	v k l i ɾ o s
λιανύουμε	l i a n i u m e
ααντελής	a a n d e l i s
δποκλέπτουμε	ð p o k l e p t u m e
άημένο	a s i m e n o
υερολίνο	i e r o l i n o
λέλειωσα	l e ʎ o s a
ωναγνωσιμότητα	o n a ɣ n o s i m o t i t a
επιτυχίή	ɛ p i t i ç i i
ξγγλία	k ŋ ɡ l i a
καθισμένού	k a θ i z m e n o u
ξλατιά	k l a t ç a
υλιόλουστος	i ʎ ɔ l u s t ɔ s
ἀναμένει	a n a m e n i
καταλύθηκπ	k a t a l i θ i c p
ηεκινάω	i s e c i n o
έκρηξά	ɛ k ɾ i k s a
ξερίοδε	k e r i o ð e
μαγείρεψπ	m a ʝ i ɾ e p s p
ηράδυ	i r a ð i
ντελιβεράμ	d e l i v e r a m
ιερμοδυναμικός	i e r m o ð i n a m i k o s
κανόναά	k a n o n a a
ντροπζ	d ɾ o p z
φυναίρεση	f i n e r e s i
ύναθεματισμένοι	i n a θ e m a t i z m e n i
νηστικόπ	n i s t i k o p
επιπλέομ	e p i p l e o m
οικονόμοό	i k o n o m o o
ίαντασία	i a n d a s i a
κυνηγημένοέ	c i n i ʝ i m e n o e
ασότου	a s o t u
φγριεύω	f ɣ ɾ i e v o
ζζάμπα	z s a m b a
τροπονήσεις	t r o p o n i s i s
κυνηγάς	c i n i ɣ a s
τπόκρουσα	t p o k r u s a
αίσθησί	ɛ s θ i s i
ἀίεσα	a i e s a
ώπομονωμένης	o p o m o n o m e n i s
πευχαιμία	p e f ç e m i a
πόπι	p o p i
κρεμασμένύ	k r e m a z m e n u
τστυνομοκρατία	t s t i n o m o k ɾ a t i a
ύτέλιος	i t e ʎ o s
ζνακαλύπτομε	z n a k a l i p t o m e
ωαριέμαι	o a r ʝ e m e
αντάμωση	a n d a m o s i
καταιγίδεκ	k a t e ʝ i ð e k
ἀρελάθηκα	a ɾ e l a θ i k a
άορτοκαλιά	a o ɾ t o k a ʎ a
ψπεχθάνομαι	p p e x θ a n o m e
φαντρεμένα	f a n d ɾ e m e n a
θμφιλεγόμενους	θ ɱ f i l e ɣ o m e n u s
θέγει	θ e ʝ i
λναφέρουμε	l n a f e ɾ u m e
καταιγίδαό	k a t e ʝ i ð a o
δεβαστιανός	ð e v a s t ç a n o s
καημένοά	k a i m e n o a
ξμουν	k m u n
εκτράπηκά	e k t ɾ a p i k a
γαλλίπ	ɣ a l i p
ήγανακτισμένων	i ɣ a n a k t i z m e n o n
απέδειξε	a p e ð i k s e
ααγωμένες	a a ɣ o m e n e s
πντίδραση	p n d i ð ɾ a s i
φοφία	f o f i a
τίβλος	t i v l o s
ἐναγράφουμε	e n a ɣ r a f u m e
λάλει	l a l i
αόντια	a o n d ʝ a
καλημέρῶ	k a l i m e r o
κατούρημί	k a t u ɾ i m i
σγκίστρι	s ŋ ɟ i s t r i
άπρώχνω	a p ɾ o x n o
μεσαιωνικος	m e s e o n i k s
άτέψεις	a t e p s i s
ύμ	i m
τιτότητα	t i t o t i t a
ίιμή	i i m i
υσουνα	i s u n a
χτικιλ	x t i c l
χίωί	ç i o i
ζεσπότης	z e s p o t i s
υελευταία	i e l e f t e a
ίραχλος	i ɾ a x l o s
υμφιθέατρο	i m f i θ e a t ɾ o
φέσσερις	f e s e ɾ i s
αροβλέπουμε	a ɾ o v l e p u m e
δποδεκανέας	ð p o ð e k a n e a s
ἐημαδεύω	e i m a ð e v o
έκλεισϊ	e k l i s i
καθισμένοζ	k a θ i z m e n o z
ωκυρώσεις	o c i ɾ o s i s
φάπιος	f a p ç o s
ομοφυλόφιλοί	o m o f i l o f i l o i
σέταρτο	s e t a ɾ t o
μουντόω	m u n d o o
κλανικ	k l a ɲ k
ἐιαδοχικός	e ʝ a ð o ç i k o s
άάκωνες	a a k o n e s
ώευκός	o e f k o s
ἐερμά	e e r m a
ώείθομαι	o i θ o m e
εφοδιάστηκω	e f o ð i a s t i k o
εμπνευσμένεω	e m b n e v z m e n e o
μαζικώά	m a z i k o a
ετοιμασίέ	e t i m a s i e
ίφήγηση	i f i ʝ i s i
βι	v i
ζπομονωμένη	z p o m o n o m e n i
γραδάρώ	ɣ ɾ a ð a ɾ o
αεβαιώνω	a e v e o n o
αίτησώ	ɛ t i s o
υπασχολημένα	i p a s x o l i m e n a
ίυροφάνι	i i ɾ o f a n i
συροπιτούλα	s i ɾ o p i t u l a
βειθόμενη	v i θ o m e n i
ναυτολογίωλ	n a f t o l o ʝ i o l
ηπελπισμένο	i p e l p i z m e n o
μαγιονέζῶ	m a ʝ o n e z o
βυγό	v v ɣ o
ζντέχω	z n d e x o
φημαδιών	f i m a ð ʝ o n
δκέφτομαι	ð c e f t o m e
κράζπ	k ɾ a z p
ροδακίνωή	r o ð a c i n o i
πυγγραφέα	p i ŋ ɣ r a f e a
ζρέπομε	z ɾ e p o m e
γαλήνη	ɣ a l i n i
ύαντρεμένοι	i a n d ɾ e m e n i
αύργους	a i r ɣ u s
ευσεβούω	e f s e v u o
υπελπισμένο	i p e l p i z m e n o
ηορπίλη	i o ɾ p i l i
ξιοθετώ	k o θ e t o
ύάζοντας	i a z o n d a s
θιπλασιάζομαι	θ i p l a s i a z o m e
ωναφιώτικα	o n a f ç o t i k a
εκβιασμόύ	e ɡ v i a z m o u
εμπνευσμένηέ	e m b n e v z m e n i e
μέρϊ	m e̞ r i
άναθεματισμένοι	a n a θ e m a t i z m e n i
ίυγκινούμαι	i i ŋ ɟ i n u m e
φιχαίνομαι	f i ç e n o m e
αυνθετικά	a i n θ e t i k a
διόσφαιρα	ð i o s f e ɾ a
φλληλεπίδραση	f l l i l e p i ð ɾ a s i
βωτικό	v s o t i k o
σταματία	s t a m a t i a
εθνάρχχ	e θ n a r ç x
ώυπημένους	o i p i m e n u s
ωποδείξεις	o p o ð i k s i s
ἐρήξιμο	e ɾ i k s i m o
ώκύλα	o c i l a
καριόλβ	k a ɾ ʝ o l v
αισχροκέρδειε	e s x r o c e r ð i e
έφθασλ	e f θ a s l
ερρινότηταπ	e r i n o t i t a p
υκάματος	i k a m a t o s
επικρατω	e p i k r a t o
νόσου	n o s u
λράουλα	l ɾ a u l a
γρήγοροκ	ɣ r i ɣ o r o k
σλατισμένων	s l a t i z m e n o n
βναπνοή	v n a p n o i
τχολίων	t x o l i o n
άόρκη	a o ɾ c i
ζριμη	z ɾ i m i
ουγκια	u ŋ ɟ a
ψαρετυμολογία	p a ɾ e t i m o l o ʝ i a
ύμεθα	i m e θ a
υαρέρχομαι	i a ɾ e ɾ x o m e
φξιοσημείωτες	f k s i o s i m i o t e s
έριδπ	e r i ð p
ήιλόταρε	i i l o t a ɾ e
υυζάκι	i i z a c i
ύγανακτισμένους	i ɣ a n a k t i z m e n u s
μνήμν	m n i m n
κτηνοβασίχ	k t i n o v a s i x
μήτσοί	m i t s o i
ἀατέρες	a a t e r e s
ωρόβλεψα	o r o v l e p s a
τιπλασιάζομαι	t i p l a s i a z o m e
δταγόνας	ð t a ɣ o n a s
αολωνικής	a o l o n i c i s
ίασιλεύω	i a s i l e v o
ίρεισήμισι	i ɾ i s i m i s i
βσεβους	v s e v u s
ωυσανάγνωστος	o i s a n a ɣ n o s t o s
έκρηξό	ɛ k ɾ i k s o
στεναχωριέμαι	s t e n a x o r ʝ e m e
ττείρος	t t i ɾ o s
ώτρατοπέδου	o t ɾ a t o p e ð u
υπομονωμένος	i p o m o n o m e n o s
ύλατισμένα	i l a t i z m e n a
ίυμβούλιο	i i ɱ v u l i o
ξηφοφορία	k s i f o f o ɾ i a
μπερδεμένοη	b e ɾ ð e m e n o i
εφεύρξ	e f e v ɾ x
λιώνέ	ʎ o n e
σγαπημένους	s ɣ a p i m e n u s
λυγγραφέως	l i ŋ ɣ r a f e o s
ζάζοντας	z a z o n d a s
μαυρισμένν	m a v r i z m e n n
σπελπισμένα	s p e l p i z m e n a
ύαναμοίρασα	i s a n a m i ɾ a s a
λάλος	l a l o s
βυνοδών	v i n o ð o n
ωνταμοιβή	o n d a m i v i
ιιαφήμιση	i i a f i m i s i
νυχτερίδώ	n i x t ɛ ɾ i ð o
καλμάρπ	k a l m a ɾ p
ξταμάτης	k t a m a t i s
οινόπνευμϊ	i n o p n e v m i
ίάφρους	i a f r u s
εμπορίθ	e m b o r i θ
διμονιέρης	ð i m o ɲ e ɾ i s
διλολογιών	ð i l o l o ʝ i o n
ἀιαχειρίζομαι	a i a ç i ɾ i z o m e
εντούτοιβ	e n d u t i v
ύαρελθόντες	i a ɾ e l θ o n d e s
ωραγουδιστής	o ɾ a ɣ u ð i s t i s
πνέφερα	p n e f e ɾ a
δκάσε	ð k a s e
ίδρύματος	i ð r i m a t o s
άσαστε	a s a s t e
ψντικλεπτικών	p n d i k l e p t i k o n
κάππξ	k a p x
κούνιό	k u ɲ o
ζαρκάριζε	z a ɾ k a ɾ i z e
ζοδάρια	z o ð a ɾ ʝ a
ἀριμότητα	a ɾ i m o t i t a
ήαρετυμολογία	i a ɾ e t i m o l o ʝ i a
ώδελφοκτονία	o ð e l f o k t o n i a
ξαντελής	k a n d e l i s
χαμηλόϊ	x a m i l o i
γαβ	ɣ a v
μικρξ	m i k ɾ x
θποδέχθηκα	θ p o ð e x θ i k a
ηφουγκράστηκα	i f u ɡ ɾ a s t i k a
φνακρούομε	f n a k r u o m e
ώγάζω	o ɣ a z o
κινεζικω	c i n e z i k o
γενεέά	ʝ e n e e a
νηστικόε	n i s t i k o e
βευγαριού	v e v ɣ a r ʝ u
λολωνικής	l o l o n i c i s
υγανακτισμένους	i ɣ a n a k t i z m e n u s
σγόρασα	s ɣ o ɾ a s a
δροηγουμένων	ð r o i ɣ u m e n o n
γητεύομαι	ʝ i t e v o m e
ξολωνός	k o l o n o s
ψυγγραφέων	p i ŋ ɣ r a f e o n
καληνύχτθ	k a l i n i x t θ
φαχύτητα	f a ç i t i t a
φλέκουμε	f l e k u m e
αυνεχίζουμε	a i n e ç i z u m e
υυνόμαστε	i i n o m a s t e
αεριέστρεψα	a e ɾ i e s t ɾ e p s a
ξποκλεισμένων	k p o k l i z m e n o n
κουραστικούλ	k u r a s t i k u l
μεσαιωνικύ	m e s e o n i c u
εκτελῶ	e k t e l o
βαρελθόντος	v a r e l θ o n d o s
ύποστάξεις	i p o s t a k s i s
μπούρδω	b u ɾ ð o
ζούτσος	z u t s o s
ἐαθιά	e a θ ç a
ηίβλος	i i v l o s
κρυμμένό	k r i m e n o
ψληθή	p l i θ i
πφαίστειο	p f ɛ s t i ɔ
ζναμμένους	z n a m e n u s
ιρίσκω	i ɾ i s k o
ιγορών	i ɣ o r o n
άημαδεύω	a i m a ð e v o
γένεσηό	ʝ e n e s i o
ἐακώνων	e a k o n o n
ἀπομονή	a p o m o n i
σουτάνα	s u t a n a
γένεσηύ	ʝ e n e s i u
ωέχτηκα	o e x t i k a
κινδύνευσῶ	c i n ð i n e f s o
γελωτοποιόξ	ʝ e l o t o p i o x
αημαρχία	a i m a ɾ ç i a
ηογίζομαι	i o ʝ i z o m e
ηγωνιστών	i ɣ o n i s t o n
ώιλοξενούμενος	o i l o k s e n u m e n o s
ίεράρχες	i e r a r ç e s
τον	t o n
ωλλοιώσεων	o l i o s e o n
γιουγκοσλαβίν	ʝ u ɡ o z l a v i n
εναντίοθ	e n a n d i o θ
μπάρκαρπ	b a ɾ k a ɾ p
καταβάλλετε	k a t a v a l e t e
δεθαμένη	ð e θ a m e n i
ίαρίσι	i a ɾ i s i
ύπολογούμαι	i p o l o ɣ u m e
ξλώρινα	k l o ɾ i n a
ψέρθηκα	p e ɾ θ i k a
γιασεμη	ʝ a s e m i
θκέφτομαι	θ c e f t o m e
κάνσαπ	k a n z a p
καραπουτάνέ	k a r a p u t a n e
κουραστικβ	k u r a s t i c v
κραγιόχ	k ɾ a ʝ ɔ x
πποστειρώνω	p p o s t i ɾ o n o
άίπα	a i p a
ευσεβείαπ	e f s e v i a p
ύιβλιοπωλεία	i i v l i o p o l i a
ἐυπημένος	e i p i m e n o s
ύεχνολόγε	i e x n o l o ʝ e
ἐγωνιστές	e ɣ o n i s t e s
οπερέτϊ	o p e ɾ e t i
ζαρεκτρέπουμε	z a ɾ e k t ɾ e p u m e
ώανία	o a n i a
ίρελάθηκα	i ɾ e l a θ i k a
ικυρώσεως	i c i ɾ o s e o s
ασούχτρα	a͡s u x t r a
ιελφοί	i e l f i
καταλύθηκζ	k a t a l i θ i k z
επανειλημμένύ	e p a n i l i m e n u
μαθημένπ	m a θ i m e n p
ξαράζω	k a r a z o
βηφίζομαι	v s i f i z o m e
όφιξ	o f i x
άπολογητικό	a p o l o ʝ i t i k o
ενημέρωσηε	e n i m e r o s i e
ήες	i e s
ψιμονιέρης	p i m o ɲ e ɾ i s
θποκλείουμε	θ p o k l i u m e
άπομονώνομαι	a p o m o n o n o
ελιόψωμχ	e ʎ o p s o m x
άινακοθήκη	a i n a k o θ i c i
ιρελή	i r e l i
ετοιμασίεα	e t i m a s i e a
χάιδεψά	x a i̯ ð e p s a
αιλόσοφος	a i l o s o f o s
βναδεικνύω	v n a ð i k n i o
ήρήκα	i ɾ i k a
φσέβειας	f s e v i a s
ἀρωτότυπος	a ɾ o t o t i p o s
ζτολή	z t o l i
ίναγκάζομαι	i n a ŋ ɡ a z o m e
ζίτα	z i t a
καυλώνω	k a v l o n o
κάνονταπ	k a n o n d a p
ζάζο	z a z o
δνέξοδος	ð n e k s o ð o s
σεισμένες	s i z m e n e s
δεριοδικές	ð e r i o ð i c e s
κοσμάκημ	k o z m a c i m
θκανοποιημένε	θ k a n o p i i m e n e
εγκαταλείπχ	e ŋ ɡ a t a l i p x
άδρύματα	a ð r i m a t a
ύιπί	i i p i
παναγράφω	p s a n a ɣ ɾ a f o
ώνακάλυψα	o n a k a l i p s a
είστξ	i s t x
ώασαλείφω	o a s a l i f o
δοικίλους	ð i c i l u s
κρέαζ	k r e̞ a z
ραγιν	ɾ a ʝ n
άουκούμι	a u k u m i
γάιδαρομ	ɣ a i ð a ɾ o m
φτριμμένης	f t ɾ i m e n i s
λσχυρίστηκα	l s ç i ɾ i s t i k a
μετέφερό	m e t e f e ɾ o
ηηφιακής	i s i f i a c i s
βάφρων	v a f r o n
μοναρχώκ	m o n a r x o k
γλείφώ	ɣ l i f o
ἀρήκες	a ɾ i c e s
σγιε	s ʝ i e
γερόμ	ʝ e ɾ o m
λγαπάω	l ɣ a p a ɔ
υύστε	i i s t e
ύπομονωμένοι	i p o m o n o m e n i
ιύνω	i s i n o
ορεστιάδπ	o ɾ e s t i a ð p
παυλάκης	p a v l a c i s
βγίων	v ʝ i o n
ψηφιακέ	p s i f i a c e
γκαστρωμένμ	ɡ a s t ɾ o m e n m
πναφτερώνομαι	p n a f t e ɾ o n o m e
εναντίοό	e n a n d i o o
καλησπέρή	k a l i s p e r i
ύυμβουλεύω	i i ɱ v u l e v o
ψτεναχωρημένος	p t e n a x o r i m e n o s
τρωτοβουλία	t ɾ o t o v u l i a
υυνεχίζω	i i n e ç i z o
χεβρώνί	ç e v r o n i
έτρεμξ	e t r e m x
έκλειψμ	e k l i p s m
ἀμφιβολία	a m f i v o l i a
εργαλειοθήκχ	e r ɣ a l i o θ i c x
μεσαιωνικός	m e s e o n i k o s
κινεζικν	c i n e z i k n
ιπέροχοι	i p e ɾ o ç i
ἀημοσιεύω	a i m o s i e v o
